Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Tuổi thọ,Loại động cơ,Dung tích động cơ
47,1431,1699000000,0.5417950324350125,-0.015194825174074732,0,6,1,-0.5612551678376018,2,-0.07111809691209854
55,264,1039000000,1.1648009339341023,-0.02183957264058375,0,5,1,-0.5612551678376018,2,-0.5279416499034196
71,2089,3480000000,0.33412639860198257,-0.02000166376686849,1,5,1,-0.5612551678376018,1,0.0
71,2392,2895000000,-0.4965481367301373,-0.0027535958750791213,1,5,1,-0.5612551678376018,2,2.898234997531489
71,2395,1380000000,-2.157897207394377,-0.022532322908368735,1,5,1,-0.5612551678376018,2,3.0124408857793195
71,4366,420000000,-0.28887950289710734,-0.0180654974572123,1,4,1,-0.5612551678376018,2,-0.64214753815125
4,559,10800000000,0.33412639860198257,-0.01576033559675635,1,5,1,-0.5612551678376018,2,2.212999668044507
5,319,4599000000,0.9571323001010724,-0.019860286161198087,1,6,1,-0.5612551678376018,2,1.0709407855662043
18,1448,438000000,0.33412639860198257,-0.018022377287482825,0,5,1,-0.5612551678376018,2,-0.64214753815125
18,1625,1330000000,0.9571323001010724,-0.015477580385415541,1,5,1,-0.5612551678376018,0,-0.07111809691209854
18,3810,865000000,1.3724695677671324,-0.022263705457594967,0,5,1,-0.5612551678376018,2,-0.64214753815125
23,1219,736000000,0.1264577647689526,-0.010387986581280973,1,5,1,-0.5612551678376018,2,-0.64214753815125
26,426,439000000,0.7494636662680425,-0.010387986581280973,0,6,1,-0.5612551678376018,2,-0.7563534263990804
26,447,340000000,0.7494636662680425,-0.01703273404778999,0,6,0,-0.5612551678376018,2,-0.7563534263990804
26,3976,769000000,0.7494636662680425,-0.022546460668935776,0,3,1,-0.5612551678376018,2,-0.07111809691209854
35,2653,228000000,-0.4965481367301373,-0.015194825174074732,0,4,1,-0.5612551678376018,2,-0.9276622587708258
47,639,595000000,-0.7042167705631672,-0.011943140243655425,0,6,1,-0.5612551678376018,2,-0.07111809691209854
47,643,650000000,-0.4965481367301373,-0.011236252215303402,0,6,1,-0.5612551678376018,2,-0.07111809691209854
47,1418,895000000,-0.28887950289710734,-0.012650028272007448,0,6,1,-0.5612551678376018,2,-0.07111809691209854
47,1923,1350000000,0.7494636662680425,-0.018305132498823633,0,5,1,-0.5612551678376018,2,-0.07111809691209854
47,3299,1260000000,-0.4965481367301373,-0.012650028272007448,0,6,1,-0.5612551678376018,2,1.0709407855662043
71,2367,5190000000,0.9571323001010724,-0.021980950246254155,1,5,1,-0.5612551678376018,2,1.5277643385575255
71,2925,1250000000,-0.4965481367301373,-0.022546460668935776,1,5,1,-0.5612551678376018,2,0.7283231208227138
71,2927,1680000000,-0.28887950289710734,-0.008408700101895308,1,5,1,-0.5612551678376018,2,0.7283231208227138
71,4370,645000000,1.3724695677671324,-0.02244325501679638,1,5,1,-0.5612551678376018,2,-0.64214753815125
76,4072,2179000000,1.1648009339341023,-0.02183957264058375,1,8,1,-0.5612551678376018,2,-0.07111809691209854
18,1611,1195000000,0.9571323001010724,-0.022546460668935776,1,5,1,-0.5612551678376018,0,-0.07111809691209854
18,1616,879000000,0.33412639860198257,-0.012650028272007448,1,5,1,-0.5612551678376018,0,-0.07111809691209854
18,3172,590000000,0.5417950324350125,-0.01604309080809716,1,0,1,-0.5612551678376018,0,0.15729367958356225
23,934,490000000,0.9571323001010724,-0.01448793714572271,0,6,1,-0.5612551678376018,2,-0.64214753815125
23,2126,635000000,0.5417950324350125,-0.018658576512999646,1,3,1,-0.5612551678376018,2,-0.2995298734077591
38,3276,4250000000,0.9571323001010724,-0.021274062217902134,1,5,1,-0.5612551678376018,2,0.3857054560792225
44,84,610000000,1.1648009339341023,-0.01943615334418687,0,6,1,-0.5612551678376018,2,-0.64214753815125
47,613,699000000,-0.28887950289710734,-0.011236252215303402,0,6,1,-0.5612551678376018,2,-0.07111809691209854
47,3298,1269000000,-0.7042167705631672,-0.009822476158599354,0,6,1,-0.5612551678376018,2,1.0709407855662043
47,3300,1499000000,-0.28887950289710734,-0.013074161089018661,0,6,1,-0.5612551678376018,2,1.0709407855662043
50,2359,110000000,-3.196240376559527,-0.004167371931783168,0,6,1,-0.5612551678376018,2,-0.5279416499034196
53,3708,299000000,-0.08121086906407739,-0.022546460668935776,0,6,1,-0.5612551678376018,2,-0.64214753815125
71,1815,495000000,-0.4965481367301373,-0.022546460668935776,0,5,1,-0.5612551678376018,2,0.7283231208227138
71,2113,999000000,1.3724695677671324,-0.02254547102569608,1,0,1,-0.5612551678376018,0,0.8425290090705436
71,2245,720000000,0.7494636662680425,-0.022546460668935776,0,3,1,-0.5612551678376018,2,-0.07111809691209854
71,2923,910000000,-0.9118854043961973,-0.005581147988487215,1,5,1,-0.5612551678376018,2,0.7283231208227138
75,1657,305000000,0.5417950324350125,-0.018305132498823633,0,4,1,-0.5612551678376018,2,-0.7563534263990804
75,1660,345000000,0.5417950324350125,-0.017598244470471612,0,4,1,-0.5612551678376018,2,-0.7563534263990804
75,1664,339000000,0.7494636662680425,-0.018587887710164445,0,4,1,-0.5612551678376018,2,-0.7563534263990804
18,3172,560000000,0.5417950324350125,-0.011236252215303402,1,0,1,-0.5612551678376018,0,0.15729367958356225
23,959,179000000,-2.157897207394377,-0.009822476158599354,0,6,1,-0.5612551678376018,2,-0.07111809691209854
23,1192,469000000,-0.7042167705631672,-0.008408700101895308,0,5,1,-0.5612551678376018,2,-0.07111809691209854
26,2167,250000000,-0.08121086906407739,-0.008408700101895308,0,6,1,-0.5612551678376018,2,-0.9276622587708258
26,3415,1129000000,1.1648009339341023,-0.020849929400890917,0,5,1,-0.5612551678376018,2,0.4999113443270529
26,3988,675000000,0.33412639860198257,-0.016467223625108374,0,3,1,-0.5612551678376018,2,-0.07111809691209854
35,3561,545000000,0.7494636662680425,-0.020425796583879705,0,3,1,-0.5612551678376018,2,-0.64214753815125
37,3055,655000000,-0.9118854043961973,-0.005581147988487215,1,5,1,-0.5612551678376018,2,-0.07111809691209854
38,2058,810000000,-1.9502285735613472,-0.022546460668935776,1,5,1,-0.5612551678376018,2,3.0124408857793195
38,2440,550000000,-2.365565841227407,-0.00968109855292895,1,6,1,-0.5612551678376018,2,2.898234997531489
38,3267,750000000,-1.7425599397283171,-0.00968109855292895,1,5,1,-0.5612551678376018,2,1.641970226805356
44,1308,835000000,1.1648009339341023,-0.019860286161198087,0,5,1,-0.5612551678376018,2,-0.07111809691209854
47,1415,355000000,-1.327222672062257,-0.005581147988487215,0,6,1,-0.5612551678376018,2,-0.2995298734077591
55,255,585000000,-0.08121086906407739,-0.008550077707565712,0,5,1,-0.5612551678376018,2,-0.5279416499034196
71,1057,448000000,-0.28887950289710734,-0.0027535958750791213,0,6,1,-0.5612551678376018,2,-0.2995298734077591
71,1116,760000000,0.5417950324350125,-0.014629314751393114,1,5,1,-0.5612551678376018,1,0.0
71,2205,580000000,0.1264577647689526,-0.006288036016839238,0,3,1,-0.5612551678376018,2,-0.07111809691209854
71,4098,360000000,-0.08121086906407739,-0.01121886276980594,0,6,1,-0.5612551678376018,2,-0.64214753815125
75,1657,295000000,0.5417950324350125,-0.010812119398292188,0,4,1,-0.5612551678376018,2,-0.7563534263990804
5,240,768000000,-0.28887950289710734,-0.008408700101895308,1,6,1,-0.5612551678376018,2,-0.07111809691209854
18,3119,1090000000,0.9571323001010724,-0.019718908555527683,1,0,1,-0.5612551678376018,0,-0.07111809691209854
23,1218,705000000,-0.08121086906407739,-0.01208451784932583,1,5,1,-0.5612551678376018,2,-0.64214753815125
26,2019,245000000,-1.534891305895287,-0.004167371931783168,1,8,0,-0.5612551678376018,0,0.4999113443270529
35,2305,355000000,-0.4965481367301373,-0.00968109855292895,0,6,1,-0.5612551678376018,2,-0.07111809691209854
35,2309,540000000,0.7494636662680425,-0.018587887710164445,0,6,1,-0.5612551678376018,2,-0.5279416499034196
35,3576,615000000,-0.08121086906407739,-0.020991307006561325,0,5,1,-0.5612551678376018,0,0.15729367958356225
38,3244,2890000000,0.7494636662680425,-0.019718908555527683,1,5,1,-0.5612551678376018,2,-0.07111809691209854
44,1263,390000000,-0.9118854043961973,-0.009822476158599354,0,5,1,-0.5612551678376018,2,-0.07111809691209854
44,1280,599000000,0.1264577647689526,-0.012225895454996234,0,5,1,-0.5612551678376018,2,0.4999113443270529
47,1940,1599000000,0.5417950324350125,-0.022546460668935776,0,5,1,-0.5612551678376018,2,-0.07111809691209854
47,1982,3489000000,0.33412639860198257,-0.013498293906029876,1,5,1,-0.5612551678376018,2,1.0709407855662043
48,4403,519000000,1.3724695677671324,-0.02240508306326537,1,3,1,-0.5612551678376018,2,-0.64214753815125
49,1053,1090000000,-0.08121086906407739,-0.019718908555527683,1,4,1,-0.5612551678376018,2,-0.07111809691209854
50,4344,540000000,0.7494636662680425,-0.015210800843515488,1,5,1,-0.5612551678376018,2,-0.64214753815125
65,3750,425000000,0.1264577647689526,-0.011236252215303402,1,4,1,-0.5612551678376018,2,-0.984765202894741
71,1129,335000000,-1.7425599397283171,-0.008408700101895308,1,6,1,-0.5612551678376018,2,-0.2995298734077591
71,1104,465000000,-0.7042167705631672,-0.010387986581280973,0,6,1,-0.5612551678376018,2,-0.07111809691209854
71,2389,1850000000,-1.1195540382292273,0.0029015083517370654,1,5,1,-0.5612551678376018,2,2.898234997531489
77,4291,1799000000,-0.08121086906407739,-0.022546460668935776,1,5,1,-0.5612551678376018,2,-0.07111809691209854
5,146,1260000000,0.7494636662680425,-0.01660860123077878,0,6,1,-0.5612551678376018,2,-0.07111809691209854
18,1610,1150000000,0.7494636662680425,-0.015901713202426754,1,5,1,-0.5612551678376018,0,-0.07111809691209854
18,3118,969000000,0.7494636662680425,-0.013498293906029876,1,0,1,-0.5612551678376018,0,-0.07111809691209854
18,3143,460000000,-0.4965481367301373,-0.005581147988487215,1,0,1,-0.5612551678376018,0,1.2993525620618651
18,3168,455000000,-0.28887950289710734,-0.013356916300359472,1,0,1,-0.5612551678376018,0,0.15729367958356225
28,2691,579000000,-0.08121086906407739,-0.009963853764269759,1,5,1,-0.5612551678376018,0,-0.18532398515992893
35,826,1210000000,0.7494636662680425,-0.015477580385415541,0,8,1,-0.5612551678376018,0,0.15729367958356225
35,875,385000000,-0.28887950289710734,-0.013781049117370686,0,6,1,-0.5612551678376018,2,-0.5279416499034196
35,2311,550000000,1.1648009339341023,-0.01844651010449404,0,6,1,-0.5612551678376018,2,-0.5279416499034196
35,3601,989000000,0.7494636662680425,-0.01604309080809716,0,5,1,-0.5612551678376018,0,0.15729367958356225
44,71,355000000,-0.28887950289710734,-0.006994924045191262,0,6,1,-0.5612551678376018,2,-0.64214753815125
44,79,465000000,0.1264577647689526,-0.022546460668935776,0,6,1,-0.5612551678376018,2,-0.64214753815125
44,82,555000000,0.7494636662680425,-0.0202844189782093,0,6,1,-0.5612551678376018,2,-0.64214753815125
49,1053,1090000000,-0.08121086906407739,-0.019718908555527683,1,4,1,-0.5612551678376018,2,-0.07111809691209854
53,2326,650000000,0.9571323001010724,-0.01943615334418687,1,5,1,-0.5612551678376018,1,0.0
56,2865,5390000000,0.5417950324350125,-0.01844651010449404,1,6,1,-0.5612551678376018,2,0.956734897318374
71,1756,830000000,0.1264577647689526,-0.010387986581280973,0,5,1,-0.5612551678376018,0,0.3857054560792225
71,2928,1799000000,-0.08121086906407739,-0.0027535958750791213,1,5,1,-0.5612551678376018,2,0.7283231208227138
9,1001,390000000,0.1264577647689526,0.14710666613554985,1,0,1,-0.5612551678376018,0,0.4999113443270529
18,3160,675000000,0.7494636662680425,-0.01632584601943797,0,0,1,-0.5612551678376018,0,-0.07111809691209854
23,1192,480000000,-0.7042167705631672,-0.011236252215303402,0,5,1,-0.5612551678376018,2,-0.07111809691209854
26,994,165000000,-1.9502285735613472,-0.022546460668935776,1,4,1,-0.5612551678376018,2,-0.7563534263990804
26,2006,460000000,-0.4965481367301373,-0.0001385343029936462,1,8,0,-0.5612551678376018,0,0.4999113443270529
26,3392,1196000000,1.1648009339341023,-0.019153398132846063,0,5,1,-0.5612551678376018,2,0.4999113443270529
35,2578,245000000,-1.327222672062257,-0.022546460668935776,1,4,1,-0.5612551678376018,2,-1.2131769793904015
35,2616,365000000,0.5417950324350125,-0.01943615334418687,0,4,1,-0.5612551678376018,2,-0.9276622587708258
35,3563,595000000,1.1648009339341023,-0.0202844189782093,0,3,1,-0.5612551678376018,2,-0.64214753815125
35,3607,1050000000,1.1648009339341023,-0.02113268461223173,0,5,1,-0.5612551678376018,2,0.4999113443270529
35,3667,999000000,1.3724695677671324,-0.02176888383774855,0,3,1,-0.5612551678376018,2,-0.5279416499034196
47,629,999000000,0.5417950324350125,-0.01632584601943797,0,6,1,-0.5612551678376018,2,-0.64214753815125
47,659,1068000000,0.1264577647689526,-0.015336202779745137,0,6,1,-0.5612551678376018,2,-0.07111809691209854
56,2492,3490000000,0.9571323001010724,-0.01816375489315323,1,5,1,-0.5612551678376018,2,-0.07111809691209854
71,677,125000000,-1.534891305895287,-0.022546460668935776,1,6,1,-0.5612551678376018,2,-0.07111809691209854
71,2111,565000000,-0.4965481367301373,-0.009681239930534621,1,0,0,-0.5612551678376018,0,1.0709407855662043
71,2213,465000000,-0.08121086906407739,-0.013902068347824552,0,3,0,-0.5612551678376018,2,-0.07111809691209854
71,4091,235000000,-0.7042167705631672,-0.0013398198183750746,0,6,0,-0.5612551678376018,2,-0.64214753815125
75,4037,399000000,0.7494636662680425,0.0014877322950330187,0,3,1,-0.5612551678376018,3,-2.3552358618687044
76,3787,2349000000,1.1648009339341023,-0.02212232785192456,1,5,1,-0.5612551678376018,2,-0.07111809691209854
0,4389,690000000,-1.7425599397283171,-0.010670741792621783,1,3,1,-0.5612551678376018,2,1.8703820033010168
5,193,899000000,-0.08121086906407739,-0.015477580385415541,1,6,1,-0.5612551678376018,2,-0.07111809691209854
5,4216,2179000000,1.3724695677671324,-0.022263705457594967,0,5,1,-0.5612551678376018,2,-0.07111809691209854
18,1455,445000000,0.1264577647689526,-0.012932783483348257,0,5,1,-0.5612551678376018,2,-0.64214753815125
18,3155,629000000,0.9571323001010724,-0.017174111653460396,0,0,1,-0.5612551678376018,0,-0.07111809691209854
26,2339,515000000,0.5417950324350125,-0.01604309080809716,0,3,1,-0.5612551678376018,2,-0.07111809691209854
26,3970,690000000,0.33412639860198257,-0.012225895454996234,0,3,1,-0.5612551678376018,0,-0.07111809691209854
44,14,340000000,-0.28887950289710734,-0.011236252215303402,0,6,1,-0.5612551678376018,2,-0.64214753815125
44,74,489000000,0.33412639860198257,-0.01576033559675635,0,6,1,-0.5612551678376018,2,-0.64214753815125
44,1278,570000000,-0.28887950289710734,-0.008974210524576927,0,5,1,-0.5612551678376018,2,0.4999113443270529
47,1429,1330000000,0.1264577647689526,-0.016891356442119587,0,6,1,-0.5612551678376018,2,-0.07111809691209854
47,1933,850000000,-0.08121086906407739,-0.011236252215303402,0,5,1,-0.5612551678376018,2,-0.07111809691209854
47,1942,2398000000,0.9571323001010724,-0.020750965076921635,0,5,1,-0.5612551678376018,2,-0.07111809691209854
47,1942,2399000000,0.9571323001010724,-0.0202844189782093,0,5,1,-0.5612551678376018,1,0.0
47,2560,699000000,-1.327222672062257,-0.006570791228180047,1,5,1,-0.5612551678376018,2,1.641970226805356
48,218,415000000,0.9571323001010724,-0.01901202052717566,1,6,1,-0.5612551678376018,2,-0.64214753815125
56,338,3700000000,0.33412639860198257,-0.01844651010449404,1,1,1,-0.5612551678376018,2,-0.07111809691209854
71,4117,372000000,-0.28887950289710734,-0.015053447568404328,0,6,1,-0.5612551678376018,2,-0.64214753815125
71,4362,360000000,-0.4965481367301373,-0.013074161089018661,1,4,1,-0.5612551678376018,2,-0.64214753815125
18,1616,905000000,0.33412639860198257,-0.013074161089018661,1,5,1,-0.5612551678376018,0,-0.07111809691209854
18,1625,1350000000,0.9571323001010724,-0.015477580385415541,1,5,1,-0.5612551678376018,0,-0.07111809691209854
18,1649,4500000000,-0.08121086906407739,-0.022546460668935776,1,0,1,-0.5612551678376018,2,3.3550585505228105
18,1650,4850000000,0.1264577647689526,-0.022546460668935776,1,0,1,-0.5612551678376018,2,3.3550585505228105
18,3811,730000000,1.1648009339341023,-0.016891356442119587,0,5,1,-0.5612551678376018,2,-0.64214753815125
23,1186,265000000,-2.157897207394377,-0.0027535958750791213,1,5,1,-0.5612551678376018,2,-0.07111809691209854
26,1490,518000000,0.5417950324350125,-0.018305132498823633,0,6,1,-0.5612551678376018,2,-0.07111809691209854
35,815,1109000000,0.7494636662680425,-0.01180176263798502,0,8,1,-0.5612551678376018,0,0.15729367958356225
35,826,1195000000,0.7494636662680425,-0.022546460668935776,0,8,1,-0.5612551678376018,0,0.15729367958356225
37,3034,6379000000,0.33412639860198257,-0.011236252215303402,1,5,1,-0.5612551678376018,2,1.0709407855662043
47,656,679000000,-0.4965481367301373,-0.006994924045191262,0,6,1,-0.5612551678376018,2,-0.07111809691209854
47,659,998000000,0.1264577647689526,-0.015477580385415541,0,6,1,-0.5612551678376018,2,-0.07111809691209854
48,2131,650000000,1.1648009339341023,-0.020849929400890917,1,3,1,-0.5612551678376018,2,-0.64214753815125
50,2795,599000000,0.1264577647689526,-0.011236252215303402,0,5,1,-0.5612551678376018,2,-0.07111809691209854
71,691,985000000,0.7494636662680425,-0.01816375489315323,1,6,1,-0.5612551678376018,2,-0.07111809691209854
71,2932,2750000000,0.7494636662680425,-0.018305132498823633,1,5,1,-0.5612551678376018,2,0.7283231208227138
71,4100,399000000,0.33412639860198257,-0.01448793714572271,0,6,1,-0.5612551678376018,2,-0.64214753815125
76,3818,695000000,-0.08121086906407739,-0.012225895454996234,1,5,1,-0.5612551678376018,2,-0.07111809691209854
76,4072,2190000000,1.1648009339341023,-0.022489909626667613,1,8,1,-0.5612551678376018,2,-0.07111809691209854
18,1601,1630000000,1.3724695677671324,-0.021556817429242942,1,5,1,-0.5612551678376018,0,-0.07111809691209854
18,1737,295000000,-0.7042167705631672,-0.0027535958750791213,0,4,1,-0.5612551678376018,2,-0.5279416499034196
18,3144,539000000,-0.28887950289710734,-0.022546460668935776,1,0,1,-0.5612551678376018,0,1.2993525620618651
23,1219,745000000,0.1264577647689526,-0.011236252215303402,1,5,1,-0.5612551678376018,2,-0.64214753815125
26,419,375000000,0.33412639860198257,-0.009822476158599354,0,6,1,-0.5612551678376018,2,-0.7563534263990804
35,825,1095000000,0.5417950324350125,-0.01180176263798502,0,8,1,-0.5612551678376018,0,0.15729367958356225
35,3437,770000000,0.1264577647689526,-0.003601861509101549,0,8,1,-0.5612551678376018,0,0.15729367958356225
35,3562,568000000,0.9571323001010724,-0.019153398132846063,0,3,1,-0.5612551678376018,2,-0.64214753815125
37,3052,639000000,-0.9118854043961973,-0.015477580385415541,1,5,1,-0.5612551678376018,2,-0.07111809691209854
38,1529,2289000000,0.7494636662680425,-0.020849929400890917,1,6,1,-0.5612551678376018,2,0.4999113443270529
44,82,567000000,0.7494636662680425,-0.017739622076142016,0,6,1,-0.5612551678376018,2,-0.64214753815125
44,1315,690000000,0.1264577647689526,-0.01363967151170028,0,5,1,-0.5612551678376018,2,0.4999113443270529
47,660,1035000000,0.33412639860198257,-0.014063804328711495,0,6,1,-0.5612551678376018,2,-0.07111809691209854
47,1420,595000000,-0.7042167705631672,-0.009398343341588141,0,6,1,-0.5612551678376018,2,-0.07111809691209854
47,1842,8239000000,0.5417950324350125,-0.018022377287482825,1,5,1,-0.5612551678376018,2,2.212999668044507
47,1936,899000000,-0.28887950289710734,-0.011236252215303402,0,5,1,-0.5612551678376018,2,-0.07111809691209854
56,2491,3180000000,0.7494636662680425,-0.019718908555527683,1,5,1,-0.5612551678376018,2,-0.07111809691209854
71,4114,299000000,-0.9118854043961973,-0.009822476158599354,0,6,1,-0.5612551678376018,2,-0.64214753815125
71,4130,425000000,0.9571323001010724,-0.018305132498823633,0,6,1,-0.5612551678376018,2,-0.64214753815125
77,4294,3588000000,0.9571323001010724,-0.021344751020737334,1,5,1,-0.5612551678376018,2,-0.07111809691209854
12,2351,85000000,-2.157897207394377,0.010616060160354037,0,6,0,-0.5612551678376018,2,-0.5279416499034196
26,425,435000000,0.5417950324350125,-0.019153398132846063,0,6,1,-0.5612551678376018,2,-0.7563534263990804
26,1463,210000000,-1.7425599397283171,-0.005581147988487215,1,6,1,-0.5612551678376018,2,-0.5279416499034196
26,2168,320000000,0.1264577647689526,-0.012650028272007448,0,4,1,-0.5612551678376018,2,-0.9276622587708258
26,3360,605000000,-0.7042167705631672,-0.016749978836449183,0,5,1,-0.5612551678376018,0,0.15729367958356225
26,3384,1025000000,0.5417950324350125,-0.012791405877677853,0,5,1,-0.5612551678376018,0,0.15729367958356225
35,2324,790000000,1.1648009339341023,-0.02113268461223173,0,6,1,-0.5612551678376018,2,-0.07111809691209854
38,3282,3390000000,0.33412639860198257,-0.016891356442119587,1,5,1,-0.5612551678376018,2,1.641970226805356
44,83,568000000,0.9571323001010724,-0.015194825174074732,0,6,1,-0.5612551678376018,2,-0.64214753815125
47,1919,850000000,-0.08121086906407739,-0.011094874609632996,0,5,1,-0.5612551678376018,2,-0.07111809691209854
50,3911,515000000,0.5417950324350125,-0.014063804328711495,1,0,1,-0.5612551678376018,0,0.3857054560792225
50,3928,649000000,0.7494636662680425,-0.016891356442119587,1,0,1,-0.5612551678376018,0,0.3857054560792225
53,3724,268000000,-0.28887950289710734,-0.011236252215303402,0,6,1,-0.5612551678376018,2,-0.64214753815125
56,2490,2650000000,0.5417950324350125,-0.022546460668935776,1,5,1,-0.5612551678376018,2,-0.07111809691209854
56,2491,3150000000,0.7494636662680425,-0.022546460668935776,1,5,1,-0.5612551678376018,2,-0.07111809691209854
71,1101,335000000,-1.327222672062257,-0.02049648538671491,0,6,1,-0.5612551678376018,2,-0.07111809691209854
71,2390,1820000000,-0.9118854043961973,-0.0013398198183750746,1,5,1,-0.5612551678376018,2,2.898234997531489
75,1659,299000000,0.33412639860198257,-0.016891356442119587,0,4,1,-0.5612551678376018,2,-0.7563534263990804
75,1660,328000000,0.5417950324350125,-0.015194825174074732,0,4,1,-0.5612551678376018,2,-0.7563534263990804
9,3618,60000000,-0.9118854043961973,-0.0027535958750791213,0,8,0,-0.5612551678376018,2,-1.441588755886062
18,1639,1680000000,0.5417950324350125,-0.01660860123077878,1,5,1,-0.5612551678376018,2,0.2714995678313921
18,1649,4500000000,-0.08121086906407739,-0.022546460668935776,1,0,1,-0.5612551678376018,2,3.3550585505228105
18,3171,572000000,0.33412639860198257,-0.015194825174074732,1,0,1,-0.5612551678376018,0,0.15729367958356225
26,413,259000000,-1.1195540382292273,-0.002470840663738312,1,4,1,-0.5612551678376018,2,-0.7563534263990804
26,2155,165000000,-0.7042167705631672,-0.022546460668935776,1,4,0,-0.5612551678376018,2,-1.2131769793904015
26,2170,345000000,0.5417950324350125,-0.012650028272007448,0,4,1,-0.5612551678376018,2,-0.9276622587708258
26,3415,1125000000,1.1648009339341023,-0.01943615334418687,0,5,1,-0.5612551678376018,2,0.4999113443270529
35,802,215000000,-1.327222672062257,-0.022546460668935776,0,3,0,-0.5612551678376018,2,-0.07111809691209854
35,2685,170000000,-0.7042167705631672,-0.004167371931783168,1,8,1,-0.5612551678376018,2,-1.2131769793904015
44,121,175000000,-1.9502285735613472,-0.022546460668935776,1,6,1,-0.5612551678376018,2,-0.07111809691209854
50,3911,518000000,0.5417950324350125,-0.011943140243655425,1,0,1,-0.5612551678376018,0,0.3857054560792225
50,3937,368000000,-0.9118854043961973,-0.006288036016839238,1,0,1,-0.5612551678376018,0,0.4999113443270529
55,53,625000000,0.7494636662680425,-0.015477580385415541,0,3,1,-0.5612551678376018,2,-0.984765202894741
56,2491,3399000000,0.7494636662680425,-0.02113268461223173,1,5,1,-0.5612551678376018,2,-0.07111809691209854
71,698,195000000,-2.780903108893467,7.395623832897202e-05,0,6,0,-0.5612551678376018,2,0.3857054560792225
71,1067,310000000,-1.534891305895287,-0.022546460668935776,0,6,1,-0.5612551678376018,2,-0.2995298734077591
71,1764,735000000,0.1264577647689526,-0.009822476158599354,1,5,0,-0.5612551678376018,0,0.3857054560792225
71,4027,485000000,-1.9502285735613472,-0.012650028272007448,1,3,1,-0.5612551678376018,2,0.7283231208227138
18,1597,995000000,0.7494636662680425,-0.013781049117370686,1,5,1,-0.5612551678376018,0,-0.07111809691209854
18,3166,360000000,-0.7042167705631672,-0.022546460668935776,1,0,1,-0.5612551678376018,0,0.15729367958356225
26,448,345000000,0.9571323001010724,-0.016184468413767566,0,6,0,-0.5612551678376018,2,-0.7563534263990804
26,3963,579000000,0.1264577647689526,-0.01180176263798502,0,3,1,-0.5612551678376018,2,-0.07111809691209854
26,3987,668000000,0.1264577647689526,-0.008550077707565712,0,3,1,-0.5612551678376018,2,-0.07111809691209854
35,770,635000000,0.7494636662680425,-0.015477580385415541,0,5,1,-0.5612551678376018,0,-0.64214753815125
35,828,1545000000,1.1648009339341023,-0.020708551795220513,0,8,1,-0.5612551678376018,0,0.15729367958356225
35,2653,268000000,-0.4965481367301373,-0.010529364186951377,0,4,1,-0.5612551678376018,2,-0.9276622587708258
35,3465,565000000,0.5417950324350125,-0.012650028272007448,0,3,1,-0.5612551678376018,2,-0.7563534263990804
44,1301,730000000,0.7494636662680425,-0.022546460668935776,0,5,1,-0.5612551678376018,2,-0.07111809691209854
47,612,619000000,-0.4965481367301373,-0.005581147988487215,0,6,1,-0.5612551678376018,2,-0.07111809691209854
47,1923,1440000000,0.7494636662680425,-0.02113268461223173,0,5,1,-0.5612551678376018,2,-0.07111809691209854
54,670,609000000,1.1648009339341023,-0.02148612862640774,1,5,1,-0.5612551678376018,2,-0.64214753815125
71,1773,398000000,-1.7425599397283171,-0.0027535958750791213,0,5,0,-0.5612551678376018,0,0.4999113443270529
71,1793,770000000,0.1264577647689526,-0.00944697723793876,0,5,1,-0.5612551678376018,2,0.7283231208227138
71,2210,279000000,-0.7042167705631672,-0.008408700101895308,0,3,0,-0.5612551678376018,2,-0.07111809691209854
71,2214,355000000,0.1264577647689526,-0.019718908555527683,0,3,0,-0.5612551678376018,2,-0.07111809691209854
71,4365,399000000,-0.4965481367301373,-0.012650028272007448,1,4,1,-0.5612551678376018,2,-0.64214753815125
18,1597,995000000,0.7494636662680425,-0.013724498075102523,1,5,1,-0.5612551678376018,0,-0.07111809691209854
18,3167,395000000,-0.4965481367301373,-0.0027535958750791213,1,0,1,-0.5612551678376018,0,0.15729367958356225
18,3867,280000000,-0.9118854043961973,-0.019294775738516467,0,8,0,-0.5612551678376018,0,0.3857054560792225
26,417,362000000,-0.08121086906407739,-0.014063804328711495,0,6,1,-0.5612551678376018,2,-0.7563534263990804
26,426,423000000,0.7494636662680425,-0.012791405877677853,0,6,1,-0.5612551678376018,2,-0.7563534263990804
26,3358,810000000,0.5417950324350125,-0.011943140243655425,0,5,1,-0.5612551678376018,0,0.15729367958356225
35,882,445000000,0.1264577647689526,-0.011943140243655425,0,6,1,-0.5612551678376018,2,-0.5279416499034196
35,2617,300000000,0.1264577647689526,-0.015053447568404328,0,4,1,-0.5612551678376018,2,-0.9276622587708258
38,3286,790000000,-1.7425599397283171,-0.022546460668935776,1,5,1,-0.5612551678376018,1,0.0
44,30,368000000,-0.08121086906407739,-0.008408700101895308,1,6,1,-0.5612551678376018,2,-0.64214753815125
44,83,565000000,0.9571323001010724,-0.017739622076142016,0,6,1,-0.5612551678376018,2,-0.64214753815125
47,3312,1855000000,-0.08121086906407739,-0.008408700101895308,0,6,1,-0.5612551678376018,2,1.0709407855662043
55,49,599000000,0.9571323001010724,-0.018870642921505254,0,3,1,-0.5612551678376018,2,-0.984765202894741
